,docs,topics,target
8571, you should all grab yourselves a vpn and watch it especially if you are still deciding whether to vote for him and just seen one on uk channel trump s breadline kids please vote responsibly,-1,trump
8572, you should all grab yourselves a vpn and watch it especially if you are still deciding whether to vote for him and just seen one on uk channel trump s breadline kids please vote responsibly,-1,trump
8573,joe biden brags about having most extensive and inclusive voter fraud organization in history i do not vote for cheaters trump pence ,-1,trump
8574,biden will win i not voting this year corona virus is to dangerous be safe fellow liberals,-1,biden
8575,ice cube has a point but he also has to realize trump is using him to get black votes that it ,-1,biden
8576,have fun getting covid at the polls i not voting biden will win easy orange man bad,-1,biden
8577,if you vote for biden you support a man who is a known racist you support a man who was great,-1,trump
8578,vote trump,-1,trump
8579,voting in person is a super spreader event have fun getting covid i not voting joe biden will win i confident,-1,biden
8580,if trump wins i will come back to this video edit we do not know who won yet but trump is doing way better than expected this guy was clearly right ,-1,biden
8581,if you don vote for biden you ain black joe biden,-1,biden
8582,networks and hollywood have complete control over what you think see and say go ahead and vote against him,-1,biden
8583,joe biden brags about having most extensive and inclusive voter fraud organization in history never vote for cheaters trump pence kag ,-1,trump
8584,hand over the usa to china and biden is a very corrupt man think well when you go to vote vote all red vote all republicans think in your family we don want other venezuela,-1,trump
8585, no taxation without representation this was the battle cry during our revolution right now the republican party and trump are working to steal this election vote vote blue ,-1,biden
8586,everyone on tuesday vote vote red we need trump to stay in office trump ,-1,trump
8587,i am not voting for one person but for some political platforms what i voted for is that the police station,-1,biden
8588,can you imagine if joe wins and becomes unfit for the job and this women takes the wheel she is a dirtbag lawyer ,-1,biden
8589,a globalist controlled mainstream media your fragile minds have been so warped with endless anti trump propaganda that you are voting against your own nation s survival by siding with the empty suit that is joe biden ,-1,trump
8590,i understand and even agree with cahaly s argument that of michigan democrats will vote for trump since they re only counted as democrats because they voted in the democratic primary it,-1,biden
8591, vote trump magaa low taxes no shortages despite economic problems induced by china virus biden harris,-1,trump
8592,let s make sure to put egg on this man s face on wednesday vote vote vote for biden and straight blue we have to get our country back from this wannabe dictator ,-1,trump
8593,we will c what happens if trump wins we get to c what a majority of people are trying to say in why we don want him to win ,-1,trump
8594,obama people is awakening nr biden years experience but nothing to do mr obama years we sacrifice we voted presidents trump please vote our prisedent trump fahe media god bless president trump,-1,trump
8595,cost and we see today they are prepared to shred the country to get their way imagine if you voted for trump who will win anyways but now you add your vote to the majority voice so,-1,trump
8596,trump will win,-1,trump
8597,the fact that trump even has a chance of winning is very indicative of how sick america is ,-1,biden
8598,the bs medias trump can win compilation hahahahahahaha ,-1,biden
8599,vote president trump and make america great again and drain the swamp including fake news cnn there evil crazy ,-1,biden
8600,vote biden for president and save america of trump facist and racist ,-1,biden
8601,cnn so stupid they should say trump is leading then maybe people would get out and vote for biden saying biden is leading is only going to make more people go out and vote for trump,-1,trump
8602,it is incredible how the democrats have the nerve to think that the vote of blacks is theirs trump will be re elected again because the world has changed now and the stratagems,-1,biden
8603,anybody that believes anything from cnn or votes for biden is stupid ,-1,trump
8604,very strong values we love god we love family we latinos love religion and this is the reason why in i voted for donald trump and i became proudly republican latinos by donald trump we have to open our eyes ,-1,trump
8605, you have to speak the truth and the truth is democrat need to get out in waves to win ga i hate they act like they have already won not one time durning this interview did common,-1,biden
8606,people wanted him based on healthcare uw hospitals are the best in madison wi and trump will never win there lol he don know how much he going to lose in wisconsin,-1,biden
8607,this is good for biden voters to see so people get out and vote blue and not sit home in let them see this and know everyone s vote counts ,-1,biden
8608, cnn in and what did joe biden do for lgbtqs joe voted to ban gays from the military and opposed gay marriage cnn is joe biden a homophobe ,-1,trump
8609,just remember god choice trump he will win election in november ,-1,biden
8610,after watching this video i will vote trump ,-1,trump
8611, hey liberals please answer me some questions why do you always have to vote for the worst of the worst why could n t you have simply voted for bernie sanders,-1,biden
8612,you ain black unless you vote for joe biden,-1,biden
8613,it will be widespread poverty for americans if biden win in november ,-1,trump
8614,trump screwed up with his easily won tariffs now he offers welfare to the iowan farmers ,-1,trump
8615,the president will win reelection and black and latino men will be the difference funny think biden is responsible for the huge numbers of black and latino men in prison ,-1,biden
8616, it now seems like the only voting block trump hasn t mocked is white supremacists the chosen ones se cupp,-1,biden
8617,the dnc and the biden campaign have told their voters to stop voting by mail and start voting in person so it wo n t make sense when a bunch of democratic,-1,trump
8618,ppe beds and medicine he is not to blame for covid trump get out and vote people and make sure the vote will count vote president donald trump he is the best candidate,-1,trump
8619,its all you got percent jump on the economy and lowered unemployment numbers want to be locked up vote biden your polls are frauds trumps going to shock you again your tears will bring joy to people,-1,biden
8620,trump will win all if them florida trump arizona trumpgeorgia trump north carolina trump iowa trumpohio trump,-1,trump
8621,i think a lot of people from arizona respect biden as they did with john mccain which is why i think they vote for him but we see what actually happens this week ,-1,biden
8622,anyone saying trump is out of it i refuse to believe it unless biden wins fl election night i hate trump but i think he s got a real shot,-1,biden
8623,in people voted for the republican party and trump little did they know or knew what they had created an evil empire,-1,biden
8624,biden winning in texas lmao what is this announcer on ,-1,biden
8625,i did not vote for the person i voted for the platform i voted for the second amendment i voted,-1,biden
8626,i do however worry that the trump campaign will still try to use him and mislead black voters just to win i believer don lemon was referring to is the optics and trying say that the optics can be,-1,biden
8627,joe biden is a corrupt politician and he compromised china is desperate for biden to win because if biden wins china wins and china will own america this corruption is exactly why donald,-1,trump
8628,i bet trump asked kanye west to run for president to take away some of the black vote from biden ,-1,biden
8629,if u have nor voted pls vote today or tomorrow biden or more years of trump the choice is yours,-1,biden
8630,joe biden is a corrupt politician and he compromised china is desperate for biden to win because if biden wins china wins and china will own america this corruption is exactly why donald,-1,trump
8631,psyop cnn trump will be the best choice gdp grow during a pandemic is amazing a win of joe will be a disaster for the usa here is joe s friend ,-1,biden
8632,if biden wins it will be such an amazing present to china not fair after they unleashed coronavirus on world,-1,trump
8633,it can not fight against the assault from the economy or a virus it does not matter if you vote for biden or trump biden is a little bit more polite in public he will not encourage,-1,biden
8634,trump wins biden loses cnn sucks ,-1,trump
8635,canada says if trump gets voted in again we will build a wall and we will pay for it ,-1,biden
8636,vote blue and traitor trump out do not let the electoral college decide moscow mitch has rigged them vote blue too big to rig and too real to steal glenn kirschner kim,-1,biden
8637,trump will win these states ,-1,trump
8638,over power any republican who stands in for the most basic values and wants to strengthen america has to vote blue this time in the end it might be the only way to save the republicans americas,-1,biden
8639,i am hearing california might even swing red california had the third largest amount of votes for trump in ,-1,biden
8640,if biden wins it will be such an amazing present to china rnot fair after they unleashed coronavirus on the world ,-1,trump
8641,black american and latino voters of all ages you must get out the votes for biden to rescue the country from the racist and crazy hands of trump get out the votes,-1,biden
8642,vote biden vote the china communism part ccp vote the wuhan virus vote the murder killed our grandparents and relatives hunter biden do business with the top chinese spy ,-1,biden
8643,trump vote,-1,trump
8644,are communist and traitor to this country if not then vote trump,-1,biden
8645,trump wants to get the electoral votes to steal election vote blue ,-1,biden
8646,democrats are scared to go out and vote because of covid while republicans while walk through fire to cast there vote my prediction trump wins with and biden ,-1,biden
8647,vote biden vote the china communism part ccp vote the wuhan virus vote the murder killed our grandparents and relatives hunter biden do business with the top chinese spy ,-1,biden
8648,vote blue don t let traitor trump and moscow mitch bully you vote too big to rig and too real to steal glenn kirschner kim,-1,biden
8649,everyone needs to vote so that trump cannot drag this out in the courts in the face of this pandemic people are still turning out in record numbers to make sure their voices are heard ,-1,biden
8650,white working class is the stupidest group of people who vote against their economic interest they voted for trump who is a rich conman and cut tax for,-1,trump
8651,cops about what was going on with the riots and how joe biden said if black people do not vote for him they re not black and biden s son s laptop which apparently makes him out,-1,biden
8652,vote for dj trump,-1,trump
8653,if creepy biden wins china wins vote for trump,-1,biden
8654,is america going to be a shitty country or an shitty country it s up to you go vote for one of the two shitty candidates meanwhile either way we still wo n t have maternity paternity,-1,biden
8655,am african but i would vote for biden,-1,biden
8656,trump will win all of them,-1,trump
8657,trump in a landslide wins in all of those states except for pennsylvania ,-1,biden
8658,lol the only state trump may not win is wisc he wins this election easily ,-1,biden
8659,this means biden is winning only in arizona and losing fl iowa ohio nc and georgia ,-1,biden
8660,anyone want to address the elephant in the room gary johnson with vote every battle ground state no libertarian candidate is running this time and his voters sure the hell are,-1,biden
8661,the polls mean nothing for the love of god vote biden in america ,-1,biden
8662,wake up florida make a wise decision and vote nonsense trump out ,-1,biden
8663,trump will win,-1,trump
8664,see who really cares about them and the country they have adopted as home trump all the way vote for trump east indian americans stop being blind and following the democrats blindly they are hell,-1,biden
8665,trump won,-1,trump
8666,county az we won flip blue there is zero excitement for biden so many people i know didn vote or voted for hillary are voting trump this time az doesn want a second lockdown ,-1,trump
8667,trump will win thats it,-1,trump
8668,take it from a person who lives in florida no one here is stupid enough to vote for biden there is nothing but trump support all over florida theres been huge rallies for trump,-1,trump
8669,ignore this crap trump will win florida get out there and vote,-1,trump
8670,trump is wayyy ahead in early votes in florida even in the most liberal parts of florida miami the cuban vote has swang is now more,-1,biden
8671,how can you register to vote in florida when you do not live there shouldn t trump have to vote where he lives which is dc ,-1,biden
8672,us becuse biden family is corrupt with the china ccp taiwan president election in january think about if han had won that become the president taiwan must become the most serious covid virus disaster in the world han is devil,-1,trump
8673,vote for trump ,-1,trump
8674,trump get out and vote for trump,-1,trump
8675,democratic city chaos created by trump to steal votes with black voters nationwide ,-1,trump
8676,vote trump in florida and texsaxs ,-1,trump
8677, georgia trump held a rally last night in rome ga more people showed up,-1,unknown
8678,arizona will vote for trump,-1,trump
8679,i am a traveller from the future trump will win years later in us officially broke apart due to modern day civil war ,-1,trump
8680,there is alot of comparing on each election try comparing to what trumps says and to what god says in the bible then decide who is right the vote ,-1,biden
8681,the only reason this man won in was because people didn know how really racist corrupt and law breaking president and having let no,-1,biden
8682,florida votes for trump already,-1,trump
8683,why would white working class vote for trump in does he really know how their life is their struggles and does he,-1,trump
8684,if you vote for biden you support a man who is a known racist you support a man who was great,-1,trump
8685,the bs medias trump can win compilation hahahahahahaha ,-1,biden
8686,vote for trump vote for trump vote for trump patrios for trump vote por trump socialit go home socialist go home,-1,trump
8687,georgia votes for trump for sure,-1,trump
8688,get out and vote latinos for trump i will vote for donal trump dance ,-1,trump
8689,the bs medias trump can win compilation hahahahahahaha ,-1,biden
8690,vote democratically or not at all is a great way for conservatives to consider this deception a win we ll see after this election if anyone will act in the name of black americans once elected,-1,biden
8691,trump will win in iowa ,-1,trump
8692,canada more extremely then i think even americans realize now my aunty from winnipeg mb yes canada cast her vote using her dual citizenship she is a former pharmacist from florida born in canada but lived out there for,-1,biden
8693,if trump wins this election yall gonna know how racist america really is good luck tomorrow,-1,biden
8694,the new voted in president can order the removal of trump by using military its simple,-1,biden
8695,trump is a brave man fighting against a bunch of rats you know what if big guy win then ccp winand if ccp run your country then you guys had better learn how to on your,-1,biden
8696,ever dince trump has lowered drug prices hunter biden has pledged to vote for him ,-1,trump
8697, racism in america has become the norm and human life has ceased to be worth a cent vote for democrats vote for happy america ,-1,biden
8698, racism in america has become the norm and human life has ceased to be worth a cent vote for democrats vote for happy america ,-1,biden
8699, racism in america has become the norm and human life has ceased to be worth a cent vote for democrats vote for happy america ,-1,biden
8700, trump isnt unpopular in arizona thats def a trump state also u got ta love only won by k votes meanwhile biden has point lead over trump meaning he won this place automatically,-1,biden
8701,he said the white working class is voting for trump that is not true all working class vote for trump does not matter your color,-1,biden
8702,trump is ahead in ohio for early vote but only cnn reports biden ahead cnn should change to so biden can sleep longer,-1,trump
8703,down with china vote trump make walmart corporate greed go away ,-1,trump
8704,georgian please vote for decency respectability and character we do not have to agree on all the issues of our,-1,biden
8705,our democracy in the age of donald trump even with that it is vital that you vote and go tomorrow in person if needed it s way to late for mail in ,-1,unknown
8706,trump will win,-1,trump
8707,helped put trump in office are now seeing the light i am still baffled that so many white women voted for a guy who brazenly boasted that he could grab women by the you know what with impunity ,-1,biden
8708,vote trump,-1,trump
8709,vote republican trump non ducor duco,-1,trump
8710,cost and we see today they are prepared to shred the country to get their way imagine if you voted for trump who will win anyways but now you add your vote to the majority voice so,-1,trump
8711,do not get complacent every single vote for biden harris is a clear message to trump and the world that americans reject trump s message of ,-1,biden
8712,hahaha trump has a better chance of winning california than biden has of winning texas ,-1,biden
8713,if trump wins covid wins,-1,trump
8714,donal trump for all americans biden for china and everyone else vote trump ,-1,trump
8715,yes we all care what rappers think cnn is garbage biden crime family trump wins of the states ,-1,biden
8716,cruz girlls twitter ceo jack dosey for censoring hunter biden story definitely do not vote for such a candidate of the pseudo democrat joe biden ,-1,trump
8717,republicans vote early and with all your friends and family who are republicans trump for america biden for china vote trump have fun and keep safe all,-1,trump
8718,i already voted for joe biden i think trump wins florida ohio and iowa ,-1,trump
8719,seen many times recently these big tech controllers want to not only control what you do and how you vote but what you can know they did a complete black out on the recent hunter biden computer discovery ,-1,biden
8720,seen many times recently these big tech controllers want to not only control what you do and how you vote but what you can know they did a complete black out on the recent hunter biden computer discovery ,-1,biden
8721,seen many times recently these big tech controllers want to not only control what you do and how you vote but what you can know they did a complete black out on the recent hunter biden computer discovery ,-1,biden
8722,succeeded in bambaloozing people once again but i think not we will have hit the one hundred million vote mark the state of the country is just so depressing and the orange blob could have avoided it,-1,biden
8723,tongzhi our glorious leader xi jinping and his presidential candidate china joe thank you for your service make communism great again vote china joe ,-1,biden
8724,it was n t for the cnn charlottesville lie about trump in i d likely still be a biden voting democrat thank you cnn for spreading easily verifiable lies thinking i am too stupid to check quotes,-1,biden
8725,if people who vote for trump do not want to admit it it s because they know he stands for racism and,-1,biden
8726,voting trump in fl tomorrow,-1,biden
8727,n t it up to them to ensure biden gets elected stop blaming black folks for not turning out to vote when more than people voted trump ,-1,biden
8728, voltaire cato i advised our founding fathers yourselves to measures and not to men so you all need to vote republican and throw the democrat rascals out ,-1,biden
8729,health care plan we are going to be in a pickle if he becomes president i can i hope we win the house and the senate to stop him yes talk about it does not matter who it is,-1,biden
8730,corrupt cnn is desperate for biden to win watch these imbeciles election night announce president trump wins,-1,biden
8731, voltaire cato i advised our founding fathers yourselves to measures and not to men so you all need to vote republican and throw the democrat rascals out ,-1,biden
8732, s adorable if not for cnn lying about charlotesville in i d probably still be a biden voting democrat thank you cnn for lying to me thinking i am so stupid that i wo n t,-1,trump
8733,is also trying to block the dying wish young lady who died of cancer two or three days after she voted this young lady was alive when she voted but when she passed away they wan na claim the,-1,biden
8734,to get the ukraine prosecutor fired wake up and realize that you have been lied to biden is corrupt a vote for biden is a vote for china,-1,trump
8735,my parents are in their s and voted for trump in not this time most elderly and sick people are afraid of covid and,-1,biden
8736,american to social security was not taxable then in joe biden came along he voted yes on a bill to tax of social security and it passed then in,-1,biden
8737,everyone should be scared of covid hilarious you truly have to hate the usa if your voting for biden at this point ,-1,biden
8738,american to social security was not taxable then in joe biden came along he voted yes on a bill to tax of social security and it passed then in,-1,biden
8739,american to social security was not taxable then in joe biden came along he voted yes on a bill to tax of social security and it passed then in,-1,biden
8740,american to social security was not taxable then in joe biden came along he voted yes on a bill to tax of social security and it passed then in,-1,biden
8741,american to social security was not taxable then in joe biden came along he voted yes on a bill to tax of social security and it passed then in,-1,biden
8742,florida please unite our country vote biden ,-1,biden
8743,american to social security was not taxable then in joe biden came along he voted yes on a bill to tax of social security and it passed then in,-1,biden
8744,american to social security was not taxable then in joe biden came along he voted yes on a bill to tax of social security and it passed then in,-1,biden
8745,georgia be a peach please unite our country vote biden ,-1,biden
8746,obama biden clinton bush let ccp simplified china transform america to chimerica suburban women vote for biden so your kids will grow up as chimericans lots of people eyeing on pennies,-1,trump
8747,oh yes do vote for joe and get ready to welcome blm and antifa to your neighborhood,-1,biden
8748,vote for joe biden if you want america become venezuela and controlled by china ,-1,trump
8749,screw cnn go vote for trump get nancy out so we can get a package,-1,trump
8750,vote biden if you love china,-1,biden
8751, hey liberals please answer me some questions why do you always have to vote for the worst of the worst why could n t you have simply voted for bernie sanders,-1,biden
8752,i don think iowa and ohio are in play in it be wisconsin and michigan trumps up points in wisconsin with votes cast,-1,biden
8753,obama biden clinton bush let ccp simplified china transform america to chimerica suburban women vote for biden so your kids will grow up as chimericans lots of people eyeing on pennies,-1,trump
8754,vote for trump,-1,trump
8755,vote for trump,-1,trump
8756,vote for trump,-1,trump
8757,vote for trump,-1,trump
8758,vote for trump,-1,trump
8759,vote for trump,-1,trump
8760,vote for trump,-1,trump
8761,vote for trump,-1,trump
8762,vote for trump,-1,trump
8763,vote for trump,-1,trump
8764,vote for trump,-1,trump
8765,vote for trump,-1,trump
8766,vote for trump,-1,trump
8767,vote for trump,-1,trump
8768,vote for trump,-1,trump
8769,vote for trump,-1,trump
8770,vote for trump,-1,trump
8771,vote for trump,-1,trump
8772,biden vote blue,-1,biden
8773,china would love you to vote for biden biden is sold out therefore many lifelong dems like me will vote trump it s about survival ,-1,biden
8774,me and my entire latino family are voting trump everyone on my block black white latino we all have trump flags if anything,-1,biden
8775, nbc chelsea clinton was making a year benefits as a starting reporter r univision emmy award winning anchor jorge ramos daughter is working on hillary clinton presidential campaign donna brazile interim head of the democrat party,-1,biden
8776,i did not vote for the person i voted for the platform i voted for the second amendment i voted,-1,biden
8777,china would love you to vote for biden biden is sold out therefore many lifelong dems like me will vote trump it s about survival ,-1,biden
8778,vote biden and make china great again biden xi jinping forever ,-1,biden
8779,trump does not believe in god nor the bible he just plays at it to get votes when his time comes to answer to god for what he has done to his children the,-1,trump
8780,fake ass cnn sorry there is no way biden can win even las vegas has trump to there are way to many trump supporters out there way to many sorry ,-1,trump
8781,remember it s not only a vote against the don it s a vote against mike pence mike pompeo jared kuchner ivanka,-1,biden
8782,think this racist president will work with cube he will tell cube what he wants to hear until he wins and then back to the hell with black people remember this is the same president who will not,-1,biden
8783, vote democracy and your life depends on keeping the socialist democrats out of office if you are biden,-1,biden
8784,if you enjoy communism with government controls of your life vote biden you reap what you sow if you want freedom and democracy vote trump ,-1,biden
8785,green new dealeliminating cash bail more crimedismantling our borderforce solar panels on everyoneeliminate school choice for blacksallow illegals to vote and open borders medicare and free college for illegalsobamacare raised premium by said he will shut us is,-1,biden
8786,one guy in sleepy joe telling us it is going to be a dark winter and if we do not vote for him we are not black president trump is like why does joe wear sun glasses because he,-1,biden
8787, on youtube vota por tu salud on youtube making sense of supreme court voting cases pennsylvania wisconsin south carolina and justice barrett on youtube fogerty fortunate son a little history,-1,biden
8788,you would still be showing up fighting for a country where millions of citizens hated you people that vote for biden are truly na xefve and blinded by msnbc and cnn and obama obama could n t save,-1,biden
8789,all of you voting for trump are pathetic racists and i sorry that y are too stupid to see that,-1,biden
8790,can anyone guess who these clowns are voting for it s obviously cold biden they try to paint trump as some monster their own imaginations,-1,trump
8791,first term back to it s roots by standing up for black americans with the help of the black vote he will revolutionize the democratic party in his second term i have a message for from the classic network,-1,biden
8792,just a thought but would not black voters turn out heavily to vote given trump s callous and racist response to the blm movement and the senseless slaughter of black people by,-1,biden
8793,okay trump is not the best president ever but we need a president with a strong back bone and not biden besides i do not want to be under china rule voting for trump ,-1,biden
8794,vote trump ,-1,trump
8795,green new dealeliminating cash bail more crimedismantling our borderforce solar panels on everyoneeliminate school choice for blacksallow illegals to vote and open borders medicare and free college for illegalsobamacare raised premium by said he will shut us is,-1,biden
8796,trump claims mail in ballots arent valid so should the results be overturned because mail in ballots helped him win then so it shouldn t be an issue now time change,-1,biden
8797, racism in america has become the norm and human life has ceased to be worth a cent vote for democrats vote for happy america ,-1,biden
8798, racism in america has become the norm and human life has ceased to be worth a cent vote for democrats vote for happy america ,-1,biden
8799, racism in america has become the norm and human life has ceased to be worth a cent vote for democrats vote for happy america ,-1,biden
8800,trumps son and not biden s son then you people would not stop going on about it trump already won this election which means he ll pursue criminal charges against hunter biden ouch ,-1,biden
8801,why is biden campaign colluding with chinese communist party to win election,-1,trump
8802,whoever vote for biden is choosing a traitor of this country and put america in danger biden will do whatever ccp wants democratic party is corrupted to bone ,-1,trump
8803,as a canadian i love america i ll totally give them a do over but if trump wins again i want the border sealed from magats ever harris biden let s go ,-1,biden
8804,trump gone to win but if he did not american would be run by china,-1,trump
8805,haha poor cnn you guys are really hoping for a miracle biden has no chance to win any of these states trump will win big ,-1,trump
8806,blacks and latinos are voting for trump more than ever all amish blexit walkaway and even some libertarians also ,-1,biden
8807,trump will win pa,-1,trump
8808,fact everyone s voting for trump nobody really cares about sleepy joe ,-1,trump
8809,trump has already won florida in early voting this must be a very old broadcast ,-1,biden
8810,what is this guy talking about when it comes to arizona trump hit electoral votes in if he lost arizona he still win by electoral votes if he won the same states in ,-1,biden
8811,no chance a racist old man like joe biden will win,-1,biden
8812,trump will win both florida and pennsylvania ,-1,trump
8813,bomb shell news biden get caught taking money from china russia ukraine the world watching the corrupted democrats party the red train heading straight back to the white house cnn win the king lier competition for ,-1,trump
8814,three months later and pelosi still has no intention of helping the american citizens she s hoping joe biden wins the election so she can pass the biggest bill in us history with of the funding going,-1,trump
8815,voting for trump on tuesday latinosfortrump ,-1,biden
8816,community is one of the greatest farces in politics they ve played that card only to clinch the votes of the black community for decades fortunately it seems people are waking up to it in,-1,biden
8817, d go vote anyway tomorrow and they ll cancel your mail in ballot we can not let this man win by stealing the election ,-1,biden
8818,found thrown out and a usps worker was arrested for tossing them so your delusional if you think mail in votes can and aren tampered with ,-1,biden
8819,beijing biden is a perfect representation of his party great video i already voted in person red across the board i am doing my part please do yours too ,-1,biden
8820, the real reason why they want you to hate donald trump do watch this before you go to vote shared days or a week ago ,-1,trump
8821,tnn will buy cnn out when trump wins wake up biden is a crook,-1,trump
8822,i doubt biden will win atlanta much less the rest of the state js,-1,biden
8823,hopefully we can loser of office and end this nightmare of a presidency everyone should vote for biden just to end covid ,-1,biden
8824,we have a job to do vote make sure we get everyone to vote vote blue vote vote blue all the way please joe need your vote to win vote vote,-1,biden
8825,i am a proud black man and i will be voting for the first time and i am voting for donald trump and a giant middle finger in advance for anyone who thinks i a russian bot,-1,trump
8826,vote blue if you want new direction for america biden for president trump for prison,-1,biden
8827,trump petitioned death penalty against innocent black kids u s injustice against moors vote decentralizationfor those that have no time to include your voice for righteous change your empty voice upon change will not be recognized ,-1,trump
8828, hey liberals please answer me some questions why do you always have to vote for the worst of the worst why could n t you have simply voted for bernie sanders,-1,biden
8829,trump petitioned death penalty against innocent black kids u s injustice against moors vote decentralizationfor those that have no time to include your voice for righteous change your empty voice upon change will not be recognized ,-1,trump
8830,election no it clearly appears trump is doing all he can to make as few mail in vote count as possible wtf america why are you letting him do this ,-1,biden
8831,was a troubled state apparently not so true to him because now he s begging you to give him the vote the same way with arizona he said it was a piece of crap town and texas with a piece,-1,biden
8832,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
8833,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
8834,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
8835,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
8836,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
8837,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
8838,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
8839,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
8840,do the counts on a live feeds then but come on if america votes trump back in call me a canadian a ,-1,biden
8841,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
8842,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
8843, you better watch your back the racism is real folks no doubt about it vote biden please ,-1,biden
8844,is an idea joe biden states of ohio and florida are critically important the states that trump won the last two times joe biden thinking trump is running for a rd term i told,-1,biden
8845,is an idea joe biden states of ohio and florida are critically important the states that trump won the last two times joe biden thinking trump is running for a rd term i told,-1,biden
8846,is an idea joe biden states of ohio and florida are critically important the states that trump won the last two times joe biden thinking trump is running for a rd term i told,-1,biden
8847,is an idea joe biden states of ohio and florida are critically important the states that trump won the last two times joe biden thinking trump is running for a rd term i told,-1,biden
8848,is an idea joe biden states of ohio and florida are critically important the states that trump won the last two times joe biden thinking trump is running for a rd term i told,-1,biden
8849,i was a yang supporter but now i am voting for trump the media and democrats gave trump a hard time from the time he started his first campaign and it still hasn t stopped ,-1,biden
8850,corn pop just found out hunter is voting for trump because drug prices are going down ,-1,trump
8851, vote blue and traitor trump out do not let the electoral college decide moscow mitch has,-1,biden
8852,the real reason why they want you to hate donald trump do watch this video before you go to vote shared a week or days ago and then decide for yourself for whom you vote in best interest,-1,trump
8853,voted trump red wave coming,-1,trump
8854,people staying homeless brother you need to know when you speak what who you speaking to i am definitely not voting for president that does not remember his name or he s going to talk which bb joe everybody else,-1,biden
8855,voted blue already let get it done damn i cannot handle another years of donald,-1,biden
8856,if you want to end covid vote biden fast ,-1,biden
8857,he is waiting to see if he wins he knows some of his base like fauci he is playing it smart to win always ,-1,biden
8858,elizabeth is definitely not voting for donald trump,-1,trump
8859,calling florida and pennsylvania the country is depending on u to do wats rite for our democracy dnt vote for trump and regret it wen our democracy has fallen dnt allow the carriage to why i front,-1,biden
8860,and pope pius xii was with mussolini and caused the death of six million jews i am going to vote for a god fearing president donald j trump who is a personal christian pope francis together with mike pompeo,-1,biden
8861,listen guys even if biden wins and the darkness hides america has shown that the early white immigrants do not want the recent shades,-1,trump
8862,the way this reporters presents this information is very biased he is using language to promote votes for joe biden,-1,biden
8863,trump says he will fire fauci after the election and not before because he thinks people are dumb enough to vote for him ,-1,biden
8864,democrats must accept because we republicans accepted obama for years despite not liking it now you must accept if trump wins and let him finish the other years ,-1,trump
8865,trump will win,-1,trump
8866,it is true only way biden will win is cheating we will not let america become a communist country ,-1,biden
8867,trump doesn like the truth vote him out trump actions from february has been about re election and take down anything that gets in his way dr fauci is he voice of reason and truth vote trump out ,-1,biden
8868,trump supporter and someone who has already casted their vote for him i truly think that if joe co win there really wont be any uprising or violence in the streets we would take our loss,-1,biden
8869,look what happened when obama was voted in did republicans riot nah but look what happened when trump got into office people got dragged out of their cars ,-1,trump
8870,president trump will win reelection black and latino men will be the difference funny thing harris biden are personally responsible for so many black and latino men in prison ,-1,trump
8871,i voted biden and all blue oct th ,-1,biden
8872,i hope trump wins,-1,trump
8873,the real reason why they want you to hate donald trump do watch this video before you go to vote shared a week or days ago and then decide for yourself for whom you vote in best interest,-1,trump
8874,trump never had covid just another campaign stunt to bullshit about being a superman warehouses are full of postal votes that wo n t be submitted until after today or not at all ,-1,trump
8875,if mail in voting is so fraudulent why did not trump point that out in ,-1,biden
8876,did not she vote for trump in ,-1,trump
8877, no over confidence get out and vote they are hoping you will believe landslide victory black vote latino vote democrat,-1,biden
8878,vote blue our lives an country depends on it vote trump out ,-1,biden
8879,election is rigged everyone that s taking covid very seriously and would not go to polls to vote is a biden voter my entire family me and many more people i know were n t able,-1,biden
8880,if trump wins fauci will be one of many trump will get revenge on trump will attack media personality s and,-1,biden
8881,everything only seems to get worse each election not even obama kept with all the promises he made before winning just pick your favorite marionette seems like the nature of our politics anymore ,-1,biden
8882,why should trump supporters except the results joe wins the left did not except trump s win against hillary they rioted looted and are still throwing a fit,-1,biden
8883,same people who voted for trump are the same that voted for mccain over obama,-1,trump
8884,if trump wins i would probably die of cringe because that means that so goddamn many americans have voted trump trump litteraly said he was smarter than science vote blue,-1,biden
8885,old footage how many times he said the n word this is one black american that wo n t give him my vote democrats are using you just to get your vote wake up,-1,biden
8886,democrats this is your moment you must go out and vote last time you let a large turnout of poorly educated white men turn the tide of the election,-1,biden
8887,the people following trump please wake and see with open eyes if trump wins he will take our rights away including the nd amendment cause that s what dictators do ,-1,biden
8888,if you think they came out in the masses back then just wait until all the ppl that didn vote come out due to the media and dems telling all the whites they are racist and allowing rioters to,-1,biden
8889,i voted trump as did most latinos i know,-1,trump
8890,vote blue save america biden stop corruption stop cobi stop ignorance time for middle class,-1,biden
