,Unnamed: 0,docs,topics,target
3423,3423,yes ruski and iranians both want trump to win look at how awesome trump has been to both russia and iran supplying tank busters to ukraine,-1,trump
3424,3424,bs they trying to save trumps ass hope the people do not let this stop them from voting blue ok,-1,biden
3425,3425,there s no debate trump won the nd debate ,-1,biden
3426,3426,let s get together vote for trump and republican ,-1,trump
3427,3427,wow this guy should be the president speaker he seems so honest but trump should a mask and protect those around shameful lets vote loser bye trump,-1,biden
3428,3428,getting better and it s just around the corner and it will be gone in know time time to vote the idiot out dump trump go with joe ,-1,biden
3429,3429,trump will win all states trump will win all electoral delegates trump will win all popular votes trump power ,-1,trump
3430,3430,have much of a choice than to admit he was wrong remember folks if you do not vote joe you are n t black remember that poor kids can be just as bright as,-1,biden
3431,3431, it just a biden fib you realise that when trump won in he flipped states that voted blue for decades to red he has also captured a lot of the democrats traditional voters through his,-1,biden
3432,3432,trump may have won this debate but honestly it does not matter everyone is sick an tired of trump no body like biden but everyone hates trump people are voting against trump ,-1,trump
3433,3433,fauci s last day on the job is november after that trump will fire him before that trump is afraid of losing votes over dumping someone with such high popularity numbers ,-1,trump
3434,3434,when i saw frank luntz with undecided every single one said trump won and everyone he asked said they voting for trump not with a smile of course but for their own important reasons so this,-1,biden
3435,3435,trump did a better job in both debates however biden will win this election easily by getting electoral votes ,-1,biden
3436,3436,dr fauci needs to win the nobel peace prize just for putting up with idiot trump ,-1,trump
3437,3437,prime minister benjamin netanyahu is pretty much saying that he cannot wait until trump is loser so he no longer has to deal with a moron vote blue ,-1,biden
3438,3438,my friend asks me which candidate gets your approval some suggest to vote for perfect man but that will be difficult we all know that others suggest ideological preference,-1,biden
3439,3439,that are co mixed are designed to kill this fauci con job will be ended very soon right after trump wins the election and declares this covid scam as the greatest human mas murder attempt in history those like,-1,biden
3440,3440,joe biden won nd debate and will be new president hands down he will heal and calm the racial tension going on now facts,-1,biden
3441,3441,just remember no president since jfk has won without ohio and only have ever won without ohio and joe biden handed trump ohio and pennsylvania with his commitment to end the fossil fuel industry ,-1,trump
3442,3442,i agree with encouraging mask wearing however stop politicizing the damned china virus that somehow if we all vote for joe bejing biden the virus will go away perhaps joe could get the vaccine from the,-1,trump
3443,3443,in the room because it was so dark that comment was not racist joe said if you didn vote for him then you arent black he has said alot of crap about the blacks and,-1,biden
3444,3444, indians chinese taiwanese filipinos vietnamese koreans cambodians russians said they ve been voting democrat now they will vote for trump due to these peaceful protest of burning and looting they,-1,trump
3445,3445,great job icecube for the correction and cnn for allowing him the black vote should no longer go to the democrats it should go to whoever serves black people s interest ,-1,biden
3446,3446,bet around the world selling us to our enemies like china communist russia iran ukrain etc obama won bc many ppl did not know much about him being black ppl thought he will make a change qat,-1,biden
3447,3447,trump dragged his feet sense the beginning vote the orangeman out ,-1,biden
3448,3448,black people we gonna vote for trump ,-1,biden
3449,3449,this election is all about either you transform america into communist or else america remains democracy if biden wins america will become communist and if trump wins america remains democracy simple choice is yours american,-1,trump
3450,3450, s to remove biden so the commi can be first woman president you watch and see if they win what happens ,-1,trump
3451,3451,the horn and east africa not to be destabilized either trump should be a fair peace maker or americans should vote for biden in the upcoming election ethiopia is for an agreement brokered by au and ,-1,unknown
3452,3452,no nrc oversight what a great deal maker trump was there give me a break no our allies vote against us making iran more dangerous give me a freaking break ,-1,trump
3453,3453,sorry cnn biden ain winning ,-1,trump
3454,3454,your just afraid to admit your republican the party of putin you can move to russia after we get vote trump out of office he will be there right behind you ,-1,biden
3455,3455,fall we re on top we re number one the polls are rigged so i ll change the law remember vote for me it s not my fault no matter what they say america s great because of me doing it my,-1,biden
3456,3456,in prison for petty drug crimes because of biden he gave a eulogy for a clansmen he said if you dont vote for him you re not black can you imagine how offensive that is if you are black and,-1,biden
3457,3457,fauci you are a monster l am against communism i will vote in person for donald j trump ,-1,trump
3458,3458,of course the crazy looking woman is still voting for trump,-1,trump
3459,3459,yes and they both want beijing biden to win,-1,trump
3460,3460,these kinds of interviews are a waste of time the trump administration will never admit their mistakes and will not change it is to stop vote for biden and vote for change ,-1,biden
3461,3461,a russian kjb spie mueller was a lie kavanaugh supreme court was a circus demonic in character i a democrat voting trump cnn you never smile laugh joke around unhappy marxist bunch,-1,biden
3462,3462,not a trump fan but this overt news bias is one reason i am voting republican for the first time faulting the use of the word is obvious partisanship in medical terms,-1,trump
3463,3463,canada australia and others the guy is an embarrassment a disgrace and a national security risk vote joe and let him fix this broken shattered country ,-1,biden
3464,3464,one of most corrupt and prejudice individuals in us politics joe biden who hits include you don vote for me you ain black kids are just as smart as white kids is a man with no plan,-1,biden
3465,3465,pelosi doesnt want trump to give the stimulus bc its a win,-1,unknown
3466,3466,biden harris for china pls vote,-1,trump
3467,3467,trump will win of states,-1,trump
3468,3468,same religion then you took out obama care now we paying more if we don have insurance we voted trump in because we are tired of political lies trumps out playing golf but we still remember,-1,trump
3469,3469,like china or korea dictator but america is democracy and its time to give trump his walking papers vote blue because red is a lazy mf without a plan he is only filled with stupidity ,-1,biden
3470,3470,media is scared now they have started to realize that trump is going to win and mr biden will not make it and media is working for biden like anything now ,-1,biden
3471,3471,even acknowledged as human beings you might want to ponder this issue for a few moments before deciding to vote for biden a vote for biden is a vote for china to take over america ,-1,trump
3472,3472,that are co mixed are designed to kill this fauci con job will be ended very soon right after trump wins the election and declares this covid scam as the greatest human mas murder attempt in history those like,-1,biden
3473,3473,hey don look which candidates losing the black vote hint it ain trump,-1,biden
3474,3474,up not passing it years ago my drug prices went from to with obamacare i voted for the lesser of evils for but i am supporting the peoples party for the,-1,biden
3475,3475,wow trump is out of touch from reality humane people need to go out and vote blue donald the clown needs to go bye bye you are a danger to society lock donald up please,-1,biden
3476,3476,the fact that pennsylvania has lost democrat voters and gained huge numbers of republican voters trump is gon na win in a landslide ,-1,biden
3477,3477,yess trump has a cureeee and joe dont that shows he havent thought of it and he stupid also joe has a desise im voting for trump he has everything under control,-1,trump
3478,3478,from other countries and he got it it is sad that trump used coivd as a strategy to win the supposrter heart it is is up to trump supportets to see him as he is or as,-1,trump
3479,3479,is an idea joe biden states of ohio and florida are critically important the states that trump won the last two times joe biden thinking trump is running for a rd term i told,-1,biden
3480,3480,is an idea joe biden states of ohio and florida are critically important the states that trump won the last two times joe biden thinking trump is running for a rd term i told,-1,biden
3481,3481,not see the connection between china covid biden democrats to ruin trump s super economic program in order to discredit trump just to win election if biden wins you all lose to foreign nation s i guarantee ,-1,trump
3482,3482,just remember a vote for joe is a vote for hunter biden s wallet and crack habit lol blows my mind,-1,biden
3483,3483,remember a vote for joe is a vote for hunter biden s wallet and crack habit lol blows my mind,-1,biden
3484,3484,no matter what go vote vote early vote joe will be a president for all americans and not just his base go joe and blue ,-1,biden
3485,3485,trump clearly won the debate fox did this same survey on film with opposite results it s such a sham mainstream media is so full of shit ,-1,trump
3486,3486,bill joe what have you done in the last years joe come on man i am voting for more honest man clintons bushs bidens we do not need another criminal family running,-1,trump
3487,3487,that are co mixed are designed to kill this fauci con job will be ended very soon right after trump wins the election and declares this covid scam as the greatest human mas murder attempt in history those like,-1,biden
3488,3488,vote trump,-1,trump
3489,3489,bill joe what have you done in the last years joe come on man i am voting for more honest man clintons bushs bidens we do not need another criminal family running,-1,trump
3490,3490,cnn at it best go ahead and vote for biden because he doesn give a dam about this lady ,-1,trump
3491,3491,obama i voted for you but you suck i thought you were going to be a good president because you speak,-1,biden
3492,3492,c mon boris pet project for middle east peace democrats just want war everywhere good work mr potus i will vote trump republicans across the board ,-1,trump
3493,3493,and do not let personal politics get in the way of doing what is right regardless of whether they vote blue or red ,-1,biden
3494,3494,trump won,-1,trump
3495,3495,piss off cnn trump is bringing you down just like he bringing down the washington d c swamp trump will win again and no amount of lies from the mainstream media can stop it ,-1,trump
3496,3496,to get biden in the whitehouse now that every american are victims the deepstate treasonous criminals its time to vote every democrat out loser and take our country back we have watched years of democrats trying to,-1,trump
3497,3497,vote for trump do it now or you will go to bed with out supper ,-1,trump
3498,3498,president trump won the debate period joe should concede the election due to his blatantly obvious involvement in corruption because of his apparent dementia issues ,-1,trump
3499,3499,if joe biden wins the election it is going to be so hard to deal with the mask issue because this administration has,-1,biden
3500,3500,trump ll win,-1,trump
3501,3501,trump sorry guys but obama time is over and biden is not winning let go make american great again,-1,trump
3502,3502,blm protests anymore dumb democrats killed their pandemic narrative with the violent rioting in every democrat city trump winning the election and there s nothing anybody can do about it ,-1,trump
3503,3503,a mask and keep america safe also to honor all the men and women who died for this country vote biden and save america ,-1,biden
3504,3504,do not believe there are undecided voters there are only trump or biden supporters that will decide whether to vote or not ,-1,trump
3505,3505,the real presidential figure obama epitomizes leadership trump is a clown those who voted trump are more dumber than him from a kenyan,-1,biden
3506,3506,trump will win of states,-1,trump
3507,3507,what does joe biden bring for the american people to vote for besides encarcerating minorities with the crime bill ,-1,biden
3508,3508,the pews of american churches will have a massive vote for trump if you dont want trump to win you better get everyone out to vote,-1,biden
3509,3509,biden won that debate big time ,-1,trump
3510,3510,every years the democrats demand the black than they give them scraps to eat until the next years,-1,biden
3511,3511,bs trumps winning in key states like florida arizona and michigan,-1,trump
3512,3512,trump you are fired by the vote vote early vote states you can track your ballot to makes sure your vote is counteddrop,-1,trump
3513,3513,just remember america we are all americans not just blue america or red america but americans the saying goes united we stand divided we fall god bless all americans blue and red vote biden and save america,-1,biden
3514,3514,vote trump ,-1,trump
3515,3515,make america great forever you all know i am right trump is going to win states landslide quit being lemmings and take off the mask,-1,biden
3516,3516,and racist in fact pelosi pushed a bill in the house to over turn the travel ban and they voted on march to attempt to over turn the travel ban donald trump is accountable for motivating the,-1,trump
3517,3517,just like bush was so bad they voted for a black man now trump is so bad we are voting for a woman off color,-1,biden
3518,3518,trump is disgusting with he mean tweets i am voting for biden a few million in corruption and some pedophilia isn t a deal breaker and china and iran will like us again ,-1,trump
3519,3519, if you do not vote for me you ain t black joe bidenwe i am black and i am voted for trump woke up the next morning still black fu joe ,-1,biden
3520,3520,p hall would show you that fauci has no answers for life and teaches fear i will vote for trump ,-1,biden
3521,3521,also the moral high ground trump has no moral authority he has desperate to get black voters to vote for him as white women voters are now voting for biden this is why he lies about jobs,-1,biden
3522,3522,won that debate now we just have to hope people realize that biden is not a real candidate and vote for trump even if you do not really care for him ,-1,biden
3523,3523,florida democrat s for trump in a vote for biden is a vote to returning to politicians getting rich at the expense of all us american s,-1,biden
3524,3524,as a mandate to wear masks because we are a democracy unilateral dictates are up for discussion and vote by the people in the form of the people that they have trusted to speak for them we,-1,biden
3525,3525,my daughter registered nearly her entire graduating class to vote republican in washington state loren culp is going to be the next govenoer so we will have a trump like govenor in washington and turn it red,-1,biden
3526,3526,i like presidents who aren t impeached and compromised vote biden and vote blue down the ballot ,-1,biden
3527,3527,trump will win,-1,trump
3528,3528,was due to covid numbers on the virus are fake and so is the whole harris biden campaign i d vote for my neighbors gold fish before i vote for joe bidens corrupted lying ass and i hate politics ,-1,trump
3529,3529,back baby now you know what time it is we can do this black lives matter it is time to vote don forget to vote we can do this we need job trump is getting to close we can,-1,trump
3530,3530,to president trump helped the black american men and women y did nothing but oppress the beautiful black americans vote for trump joe biden took money from his son they sold our country out to china ,-1,trump
3531,3531,obama the reason trump won the election from hillary clinton is because of you see the american people understood that hillary was just,-1,biden
3532,3532,biden trying to scare people over covid there is a vaccine coming soon save america do not vote him in as pres or give him house and senate biden trying to back track remarks about,-1,unknown
3533,3533,trump in ohio voted today they blocked places to park did not stop us country people we parked in the road like you,-1,trump
3534,3534,the us is a country predominant by white people and trump represents them in terms of social value and identity the white american should cast their vote for trump to run another years,-1,biden
3535,3535,and like always cnn is gonna jinx biden and let trump win lol ,-1,trump
3536,3536,n t seen or heard a thing from biden here in central florida and florida is important trump can win if he gets a big turnout from newly registered republicans this analysis from fareed seems meaningless in terms,-1,biden
3537,3537,is in dangeralso dems we need to give total control to the governmentmedia lies to you if biden wins america will no longer be america it will be china do your research do not trust what,-1,trump
3538,3538,so desperate to paint any and all black people as saints i do not like trump but i will vote for him bc the left have gone insane and i can not imagine what will happen if their agenda,-1,trump
3539,3539,to cent and i had to remind him that he was a black person so he can vote for donald trump handler said in an interview with jimmy fallon on the tonight show source,-1,biden
3540,3540,trump won this debate period ,-1,trump
3541,3541,there is no best in america people are racist some trump supporters are pretending to vote for biden in the polls i can bet america on a whole is extremely racist trump knows,-1,biden
3542,3542,trump is president i am on ssdi and i do not trust him to get this done right my vote is in for joe already,-1,trump
3543,3543,just like trump said last in the final debate he contested and won the presidency because you mr obama and biden failed truth ,-1,biden
3544,3544,trump will win ah ,-1,trump
3545,3545,rapper cent endorses trump after seeing democrats tax plan african americans vote trump ,-1,biden
3546,3546,hide your kids if joe wins,-1,biden
3547,3547,im a democrat but this debate was painful to watch i cant vote for biden i just cant trump is a snob but he actually is a very tough guy,-1,biden
3548,3548,investigated for years using million dollars it is time to investigate biden if biden wins i hope the house and senate go red and they investigate the heck out of him back any,-1,trump
3549,3549,i was voting for biden but this changed my mind america will only be great again if it beats china,-1,trump
3550,3550,trump will win he has of the black vote now there are more registered republicans then there are democrats it always been the opposite but this year is special ,-1,trump
3551,3551,i was voting for biden but this changed my mind america will only be great again if it beats china,-1,trump
3552,3552,cnn headline this is why he will lose actual video trump is racist also here s some ancient debunked statements also your immoral if you vote for him me this is just like church ,-1,biden
3553,3553,dropping the idea that trump is any more racist than any other non racist person these helped me determine my vote after knowing the segregationist policies that biden was involved in in the past african american senator tim scott,-1,biden
3554,3554,obama is a salty bum mad trump fixed everything he ruined i did not vote trump but bet your ass i vote trump ,-1,trump
3555,3555,the covid go away trump is disgusting trump lies trump and the republicans party is corrupt vote trump and the republicans party out i am a united states veteran and i am voting for joe,-1,biden
3556,3556,syria joe biden is a paragon of virtue in american politics and never forced himself on tara reid nor voted for the iraq war which killed hundreds of thousands and displaced millions kamala harris has never jailed black,-1,trump
3557,3557,trump will win and we will remain americans joe works for communist china hes a sell out ,-1,trump
3558,3558,i am democrat but now i change my position i will vote trump obama was president biden was vice president they dont do nothing about black people they use black people only for vote you,-1,biden
3559,3559,by bannon it was data mined and bannon has done the same to other nations where the bad guy won its how bannon makes millions just like the wall scam he got arrested for a few weeks back,-1,biden
3560,3560,you need your head looked at if you vote for corrupt china joe why would we want to put him back in office with all the millions,-1,biden
3561,3561,no matter who you pick one vote for president they are both liars they are both bad luck donald and joe,-1,biden
3562,3562,plus universal health care governments we can trust to do their job and a true democracy where the majority vote decides who will lead us trump just confirmed that the us is a horrible place with too many,-1,biden
3563,3563,if trump wins it means more jobs china watch out it makes america great sad but true fake news,-1,trump
3564,3564,canadian i detest trump and want him to lose but the other side of me wants him to win just so that retarded videos like these are blown back into the faces of those who created them ,-1,biden
3565,3565,trump is always better than joe at any siades should vote for trump you cannot vote for a guy who is too old mind lost as president ,-1,biden
3566,3566,i hate to say it but i think trump is going to win i live in florida black people here other minorities are voting for him ,-1,biden
3567,3567,what have you done that trump destroyed this are the people that plan this plandemic am sorry to say if joe win obama is the president to take on from where he stopped,-1,biden
3568,3568,the silent trump votes will be from mostly cubans venezuelans anyone who left their countries to usa from,-1,biden
3569,3569,trump out vote blue vote biden,-1,biden
3570,3570,the sad part is that donald trump could still win even after covid deaths brace for more deaths and heartache if the stable genius wins ,-1,biden
3571,3571,woman who is good enough to do his grocerys racial jungle etc etc think again people vote trump walkaway oh and please do some research for yourself on hunters laptop its all real,-1,biden
3572,3572,there is only one way to remove trump from the presidency come and vote for the democrats the blue wave must be big ,-1,biden
3573,3573,obama and biden ruined the economy and joe biden will ruin it again donald trump had the economy roaring back keep america great vote trump pence,-1,biden
3574,3574,the likes to dislikes on all of cnn videos assures me that most people watching and relying on them are hardcore trump deniers only voting for biden based entirely out of spite ,-1,trump
3575,3575,was a democrat lol and please one democrat out there i been asking for years what did the great obama win the nobel peace prize for can someone please explain ,-1,biden
3576,3576,video this is why trump will lose reality trump wins because people didn vote go vote ,-1,biden
3577,3577,u mean to tell me u didnt want to show up and vote for hillary but this time youll win because it s joe an objectively worse candidate get real the story is that america,-1,biden
3578,3578,the black population is voting for trump in record numbers why because he is so racist is that why suddenly,-1,biden
3579,3579,this proud texan voted for president trump and all republicans for several reasons ,-1,trump
3580,3580,if trump wins covid will kill a million people with his caluus attitude towards it vote biden,-1,biden
3581,3581,thing why does not cnn report on biden saying cent must not really be black if he s voting trump huh huh poor guy does not know when his mic is hot alzheimer s,-1,trump
3582,3582,no cnn he won t lose biden has hardly any support compared to trump if biden wins its obvious cheating,-1,trump
3583,3583,if trump wins amerikkka is official an open racist country an open ugly country of miserable mean spirited people who are the enemy of humanity,-1,trump
3584,3584,black or white vote biden in wh vote trump out from wh,-1,biden
3585,3585,i hope trump wins your american election because all the women who vote for him don mind his her pussy comment you are obviously ok with that if you vote for,-1,biden
3586,3586,trump will never losing only joe is losing man republicans did not vote yet man you still remembering huh ,-1,biden
3587,3587, obama lets be honest who loves china its joe i mean china even said they want joe to win dont try to turn this around with a fancy speech ,-1,biden
3588,3588,we hated pelosi for not giving us the nd stimulus check we badly needed i voted for pres trump all the republicans candidates again by mail i voted for pres trump,-1,trump
3589,3589,biden wins china becomes first main nation of the world cabal wins elite wins status quo is preserved,-1,trump
3590,3590,a vote for biden is a vote for china and the un globalist that just got the un big data spy,-1,trump
3591,3591,polls pursuant to the debates averaged trump won and biden tanked today the black and hispanic vote is climbing to unbelievable number do you kwow what that means preeminent death and demise,-1,biden
3592,3592,promises made promises kept for america vote trump ,-1,trump
3593,3593,if biden gets elected china will take over can t wait to open borders vote trump guys look at the facts rather than the type of person ,-1,trump
3594,3594,to live with the virus attitude hate the doom gloom dark winter biden attitude i will vote trump ,-1,trump
3595,3595,trump biden is the true racist you people are sick he wins byebye america this is the end,-1,trump
3596,3596,if biden wins then china wins ,-1,trump
3597,3597,if biden wins then china wins ,-1,trump
3598,3598,crisis it will be steady as she goes i am betting on a good america i voted for that ,-1,biden
3599,3599,black people need to wake up trump will win as stated in prophesy biden is kkk camala is communist biden have n t done nithing for black america but,-1,trump
3600,3600,i wouldn be surprised if you payed them to do that or you new the were democrats trump will win just wait,-1,trump
3601,3601,swing states could pull shenanigans because the individual states have an amazing amount of leeway in how their electoral votes are chosen and submitted they could declare having to wait beyond election day for a result is,-1,biden
3602,3602,what has trump said or done that makes him a racist if anyone here can prove it i vote for biden ,-1,trump
3603,3603,republicans always change the subjects when confronted i think that the republican party george bush reagan george w bush and donald trump is why i you should not vote for the right wing ,-1,biden
3604,3604,media was telling us back then by the way as i recall she did win a popular vote our country is a mess because we re not given a proper candidate to vote for from either,-1,biden
3605,3605, it is juvenile to think a person that does not respect you to listen to you if trump wins he will tell ice cube to move to the back of the bus where he belongs ,-1,trump
3606,3606,a very broad mix of voters and this time he s obliterating all benchmarks with the black and hispanic vote for crying out loud i am black and i am now as maga as they come,-1,biden
3607,3607,biden is favored to win but don get complacent vote and vote for america which means voting blue blue wave,-1,biden
3608,3608,be voting but the truth is they already decided and look at the stacked panel they all went with biden winning the debate voters for trump and the rest for biden what a joke ,-1,biden
3609,3609,what s the difference between this election and any other you re literally voting blue or going to see your loved ones die from the flu imagine how bad you,-1,biden
3610,3610,if biden win america will kneel down in front of china sure biden will kneel down for china to resolve north korea issue biden will kneel down for china to cut down co release ,-1,trump
3611,3611,trump will win ,-1,trump
3612,3612,you better realize and just face it trump will win the election you cannot stop him he s a lot better president than obama or former vice president,-1,trump
3613,3613,trump thought he really had fooled the america people thank you for seeing the truth and vote blue ,-1,biden
3614,3614,cost and we see today they are prepared to shred the country to get their way imagine if you voted for trump who will win anyways but now you add your vote to the majority voice so,-1,trump
3615,3615,cost and we see today they are prepared to shred the country to get their way imagine if you voted for trump who will win anyways but now you add your vote to the majority voice so,-1,trump
3616,3616,cost and we see today they are prepared to shred the country to get their way imagine if you voted for trump who will win anyways but now you add your vote to the majority voice so,-1,trump
3617,3617,cost and we see today they are prepared to shred the country to get their way imagine if you voted for trump who will win anyways but now you add your vote to the majority voice so,-1,trump
3618,3618,i voted for biden today go blue,-1,biden
3619,3619,save pennsylvania jobs vote trump,-1,trump
3620,3620,lmfao on corrupt circus clowns network of bull schitt who would vote for a corrupt politician like biden crime family another corrupt entity,-1,trump
3621,3621,i am a black man and will vote for trump ,-1,trump
3622,3622,i am a black man who will vote for trump ,-1,trump
3623,3623,i am a black man who will vote for trump ,-1,trump
3624,3624,i am a black man who will vote for trump ,-1,trump
3625,3625,voted for crooked hilary in voting for trump this november the man is pushing for peace in the middle east a achievement no president has done before trump ,-1,biden
3626,3626,i am a black man who will vote for trump ,-1,trump
3627,3627,you stole mlk s speech such a good bullshitter you just do not hold water barry vote for obiden and you will be living in a communist state microchip tracking central bank control ,-1,trump
3628,3628,vote trump for war more sins trump for eu canada china india trade war and get higher price at costco and walmart ,-1,trump
3629,3629,cnn working hard for biden to win the election worst news media in history cnn cnbc,-1,trump
3630,3630,biden if you dont vote for me you aint black ,-1,biden
3631,3631,fake news cnn how did trump not win that he literally destroyed sleepy joe,-1,trump
3632,3632,to prisons over opinions than facts too many reasons for her not to even represent us in california vote people vote ,-1,biden
3633,3633,something tells me this video is going to age very badly just like all the videos claiming trump couldn win in ,-1,trump
3634,3634,if biden wins china will have us and will shut down oil industry many more people go unemployment all americans brainwashed and go to re education camp,-1,trump
3635,3635,biden has a big chance of winning but not go vote blue,-1,biden
3636,3636,the people that vote for biden should go live in china for a while see how they like it now if you re a foreigner you pay the price you re locked down,-1,trump
3637,3637,remember this video when trump wins hahahaha will be a good meme,-1,trump
3638,3638,a look at the email that got sent from supposed proud boys to democrats threatening people they have to vote trump or else this is also an interference job from russia trump has been having private meetings,-1,biden
3639,3639,of the breadth of his knowledge in the debate with his trump calculated years in government a vote for trump if that is the case then congrats to china and russia have n t,-1,trump
3640,3640,in line to save the space for an elderly person or a minority person or anyonewho was denied the vote on a trump up technicality so that the rejected personcan go home find the papers return and he she,-1,biden
3641,3641,trumps and pence will win ,-1,trump
3642,3642,who won the debate trump clearly won,-1,trump
3643,3643,i sickened every time i hear trumps voice uttering a string of lies or self vanity we have to vote him out vote for biden he is a true leader,-1,trump
3644,3644,are you wanting a man with dementia for president biden does not even know what day it is a vote for biden is a vote for china ,-1,trump
3645,3645,trump will win,-1,trump
3646,3646,why do you care if biden wins they will lock him up and jam just like they did to trump cnn and fox have created to extreme sides we will hate each other for years well beyond trump,-1,biden
3647,3647,i am chinese and i strongly support trump i hope trump can keep his position if we can vote in the us election we all will vote trump ,-1,trump
3648,3648,aspirations to bring this nation to a peaceful place again it is not over until is over and until the last vote is counted in god we trust from the silent majority of california landslide victory for the trump team,-1,trump
3649,3649,american people should n t have to worry about health care being taken away from us or not being allowed to vote or plan s from this commander and chief to have insurance that was promised by this administration of republicans,-1,biden
3650,3650,apparently his cut was for everything he ll have to answer for that no matter who wins on november rd ,-1,biden
3651,3651,trump will win with hands down you may like it or not like china america needs trump to finish china ,-1,trump
3652,3652,yes china and iran are trying to influence our election but russia is the one who owns trump and is much more advanced in their ability to hack our voting systems ,-1,trump
3653,3653,i am a pennsylvanian and i am telling you that trump is quietly winning this state i sure hope i am fucking wrong but do not be shocked when the goof wins,-1,biden
3654,3654,head of us special operations command who oversaw the successful raid that killed osama bin laden said he is voting for democratic presidential nominee joe biden ,-1,trump
3655,3655,do not be surprised zac trump will win,-1,trump
3656,3656,if you don vote for me then you ain black enough joe biden,-1,biden
3657,3657,were hacked russia interference this could happen again right up until the last minutes of the election illegally won trump ruined the constitution we the people must change this and take back our country that trump tarnished,-1,biden
3658,3658,donald trump made himself great again joe binden slow in the brain i voted for berry sanders this man never did anything dishonest im an man with honesty ,-1,trump
3659,3659,did they built those cages and blamed it on our president this is why trump is going to win again god bless america ,-1,biden
3660,3660,so trump voted today where was his wife malania is she voting for trump ,-1,biden
3661,3661,words from a intelligent african american i was voting for biden but this changed my mind for trump by bedros keuilian watch to the end,-1,trump
3662,3662,trump answer every question at the debate when the two competing point of view was in perfect contrast to each other trump won it was biden who couldn t answer questions ,-1,trump
3663,3663,ever look it up for yourself joe biden also said you ai n t black if you do not vote for him joe biden also said i will defeat joe biden then laught it off and,-1,biden
3664,3664,rally crickets so you re going to tell me that the china big guy is going to win when he can not even fill a parking lot during a motorized rally oh that s,-1,biden
3665,3665,bless you mr president present obama you make us proud you are the best leader ever vote blue this election to save our lives our country our constitution our freedom and our democracy go to ,-1,biden
3666,3666, s not forget nancy pelosi and her outrageous request holds up futher stimulas no one with any reasoning at all would vote for joe biden the democratic party needs to get someone and prepare them for the next election ,-1,trump
3667,3667,are you people serious you would vote for biden with his corrupt son hunter with his laptop that has revealed pure corruption by him and,-1,biden
3668,3668,i am voting for the platform i am voting for the second amendment i am voting for the next supreme,-1,biden
3669,3669,if trump does win a second term i will be moving to either canada new zealand australiawhere folks are still living and believing in the dream of america ,-1,unknown
3670,3670,trump will win of states,-1,trump
3671,3671,donald dump and his swamp whatever the hell that is i guess he s talking about all his goons vote them out and then lock him up along with his family cuz they re all crooked too,-1,biden
3672,3672,vote joe,-1,biden
3673,3673,protect yourself you told sleepy joe he didn have to do this now you are trying to make sure he win because if not jail house here they come doomed you are so pathetic,-1,biden
3674,3674,joe biden voted twice to tax social security benefits vote trump ,-1,trump
3675,3675, i seen the undecided voters on times after the last debate and all of them said they will vote trump because joe biden is too flip floppy with policy and they can go with that also those,-1,biden
3676,3676,obviously cnn fake news chose democrat leaning undecideds you believe your own propaganda it s the real vote that counts but that was funny the guy saying that biden was the stronger leader geeez he,-1,trump
3677,3677, vote donald trump if you want a weak and incompetent leader who will tell lies and false statements vote for joe,-1,biden
3678,3678,in line to save the space for an elderly person or a minority person or anyonewho was denied the vote on a trump up technicality so that the rejected personcan go home find the papers return and he she,-1,biden
3679,3679,how can trump win a debate he never answered a single question he the only president that hasn t had a explanation for any idiotic issue he brings to table ridiculous ,-1,biden
3680,3680,as soon as trump tried to get people to vote in person the more i suspected that the russians had hacked into the american election system i put my ballot in a collection box ,-1,trump
3681,3681, before they needed that cover story yes you have a better chance of getting hit by lighting while winning the lottery then that happening obama has come out because joe and hunter s bribes happened on his,-1,biden
3682,3682,florida people please vote trump loser november rd for the sake of not only for americans but for the whole world ,-1,biden
3683,3683,i hope republicans would get as a registered democrat that i would vote red if someone like trump was in the office and was a democrat ,-1,trump
3684,3684,i recall obama making a stump speech saying that he did not think trump would win because americans are better than that he was wrong that combined with trump willing to cheat in,-1,biden
3685,3685,trump i vote already who don like trump can kiss his fat a ,-1,trump
3686,3686,the people about the deadly virus of the century blue red must unite the free world will vote for the best president for the next yrs in god we trust ,-1,biden
3687,3687,hey mr obama i voted for mr president donald trump enough said ,-1,trump
3688,3688,vote trump ,-1,trump
3689,3689,blacks super preditors did not want his kids in a school like a jungle if you do not vote for me you ai n t black they gon na put y all back in chains come on,-1,biden
3690,3690,i ve already cast my vote here in ohio biden all the way we re trying to turn ohio blue and take the state that trump won last election ,-1,biden
3691,3691,from your vote depends on your future vote vote and vote with trump america is great in racism ,-1,biden
3692,3692,naturalized american who came as a student some years ago i never paid much attention to politics but voted for the vision and ideas of candidates without much party affiliation for the past years somehow all,-1,biden
3693,3693,the lives of their children trump feels nothing for dead american soldiers for a simple reason they will not be voting for him but many none mexican latinos truly believe trimp really loves them that is truly ironically sad,-1,biden
3694,3694,has commuted less than obama but his reform is helping more than commutations will we are nothing more than votes they love mexicans more than you they are the future their prison policies and welfare addicting policies,-1,biden
3695,3695,i wished obama would have went to every state for biden but we all know even if biden wins trump isn going to except it and will absolutely fight it saying voter fraud,-1,unknown
3696,3696,is for israel he is against killing babies he is for business and low taxes i am voting for the first amendment and freedom of speech i am voting for the second amendment and my right,-1,biden
