,docs,topics,target
10615,if trump wins again after everything that s been happening then america deserves to be destroyed ,0,trump
10616,trump i voted today for trump i really not into tv stations battles fox vs cnn i had to be realistic in,0,trump
10617,i will bet trump wins on election day and after the mail in ballets are counted and after the recountstrump still wins,0,biden
10618,trump i voted today for trump i really not into tv stations battles fox vs cnn i had to be realistic in,0,trump
10619,trump i voted today for trump i really not into tv stations battles fox vs cnn i had to be realistic in,0,trump
10620,i proudly voted for the k who died of cv while that pos trump lied to the american people about the virus potency biden ,0,trump
10621, just another example of trump and his administration thinking that rules do not apply to them vote this kakistocracy out ,0,biden
10622,cnn fake news you said hillary is leading in polls she lost ha ha ha you radical leftist socialist demontrats never learned trump will win ,0,trump
10623,help of ignorant gullible americans in truth you deserve him if you sick of him vote him out ,0,biden
10624,do not believe polls they do not matter only your vote matters democrats trump can win so get out and vote do n t mail your ballot it s,0,biden
10625,agree with trump s policies and will vote for him again i would not be surprised to see trump win again and run the country for another years ,0,biden
10626,trump i voted today for trump i really not into tv stations battles fox vs cnn i had to be realistic in,0,trump
10627,the republicans have won the election they already know it they are with trump as he nulls the election calling fraud,0,biden
10628,how republican pay you to change the game to trump win oh my god is increible,0,biden
10629,but it doesn mean he be right this time one thing for sure we that are eligible need to vote and that not a guess ,0,biden
10630,i have the worst luck voting and gambling i put on trump but i voted for howie hawkins will see ,0,biden
10631,the latest polls show trump winning overwhelmingly,0,trump
10632,anyone who doesn vote for trump i guess don like their freedom,0,trump
10633,cnn would like to tell everyone that trump just can win now bs,0,biden
10634,so much pride in my country and the people in it they are willing to destroy our country by voting for trump rest assured people if trump get reelected it would be the worst thing that,0,trump
10635,every election one side is always up in arms saying if so and so wins that ll be the end of our country but this time it really will ,0,biden
10636,people need to accept trump will win lol because america has more idiots than actual people with brains,0,trump
10637,no need predict trump win nobody votes sleepy joe sexual stolen usa money yrs ago dump and now still dump cnn,0,trump
10638,republicans have only won the predency by lying cheating and theft now trump is adding his unjust legal system ,0,biden
10639,i hope trump wins just to stick it to cnn ,0,trump
10640,cnn is so biased it always trying to convince they know the outcome in hopes trump won win what a joke,0,trump
10641,to the media flip flopping just to stir the pot to cause anxiety to the public go out and vote and we shall see who was right and who was wrong ,0,biden
10642,you see trump as puppet are you kidding to be hobest he s not sound like puppet no one that has been said vote trump ,0,trump
10643,you americans had better vote for the only president loved by all president donald j trumpthe planet is holding its breath on this election,0,trump
10644,a vote for peace and prosperity is a vote donald j trump ,0,trump
10645,voted trump already,0,trump
10646,vote trump so we can breathe and he goes to jail with his family ,0,biden
10647,oh my god this man is insane trump cannot win this election ,0,biden
10648,trump hates america by his words and actions to incite civil war and chaos no one else to blame when america voted him in then ,0,trump
10649,trump hates america by his words and actions to incite civil war and chaos no one else to blame when america voted him in then ,0,trump
10650,trump hates america by his words and actions to incite civil war and chaos no one else to blame when america voted him in then ,0,trump
10651,trump hates america by his words and actions to incite civil war and chaos no one else to blame when america voted him in then ,0,trump
10652,trump is winning all the swing states wait and watch polls are always anti trump because he is not the clown of nwo ,0,biden
10653,they wo n t have to have their greatest fear which is president bernie sanders which is why i voted for bernie sanders i am no trump fan but i hate democrats more than trump ,0,biden
10654,support your local hate group vote for trump,0,trump
10655,vote trump this man is lost and losing more each day ,0,biden
10656,his time there in he went to the swing states and campaigned there which matter and won him the election,0,biden
10657,of power willing to call out these acts of hate i hope everyone remembers this and other stories and votes trump and all his sycophants out of office this is what america has become an open festering,0,biden
10658,release the children now vote the trump traitors out ,0,biden
10659,arrest anthony kennedy bill barr george bush the trumps and mcconnell for bribery court rigging vote rigging violation of oath and treason disrobe disbar and arrest them all clean house,0,biden
10660,do not believe polls they do not matter only your vote matters democrats trump can win so get out and vote do n t mail your ballot it s,0,biden
10661,ha they still try doing all this they keep saying that trump can win because they know that they are spreading lies just like last time it has worked before in,0,trump
10662,the election will be close get out and vote for trump,0,biden
10663,if trump wins again i officially never trusting political polls ever again ,0,biden
10664,do not believe polls they do not matter only your vote matters democrats trump can win so get out and vote do n t mail your ballot it s,0,biden
10665,vote trump moreyears,0,trump
10666,vote trump moreyears,0,trump
10667,vote trump out he no politician but a clown ,0,biden
10668,trump will hack votes once again people,0,trump
10669,although this time when news outlets say go and protest because there was no way trump could have won and then people burn down their own cities and assault trump supporters the news should be held,0,biden
10670,trump will win again no doubt about it ,0,trump
10671,trump just let over americans kill if you want an additional to americans to die from covid then vote for trump think about it ,0,biden
10672,it s obvious that republican or trump will not win this election without cheating just like they have always done ,0,biden
10673,the polls were bs last time they are bs this time trump need to win to help stop the nwo taking over the globe with the plandemic ,0,biden
10674,companies to feel hate for trump and be revolted and repulsed by the man can not wait until he wins the election second time round and feed all the dirty rotten corrupt democratic politicians or any politician that is,0,biden
10675,simple explanation to this cnn video because the majority of trump voters are voting on the nd ,0,trump
10676,arrest anthony kennedy bill barr george bush the trumps and mcconnell for bribery court rigging vote rigging violation of oath and treason disrobe disbar and arrest them all clean house,0,biden
10677,arrest anthony kennedy bill barr george bush the trumps and mcconnell for bribery court rigging vote rigging violation of oath and treason disrobe disbar and arrest them all clean house,0,biden
10678,arrest anthony kennedy bill barr george bush the trumps and mcconnell for bribery court rigging vote rigging violation of oath and treason disrobe disbar and arrest them all clean house,0,biden
10679, senators and congessmen and women along with all the other law breakers in the white house with your vote none of them care one bit about your families lives and safety and they proved that by,0,biden
10680,we re now under putin s complete control evidently under trump a vote for trump is a vote against america ,0,trump
10681,trump will win ,0,trump
10682,and dr atlas are dealing with coronavirus protect our elders and children and grandchildren and those with preexisting conditions vote comrade covid super spreader trump out of the white house november vote blue our lives depend on,0,biden
10683,cnn polls will be proven wrong trump will win again ,0,trump
10684, yesterday alone people tested positive is this curving the curve not to me before you vote for trump ask yourself are you willing to die for trump trump claims the death rate,0,biden
10685,trump is winning every where,0,trump
10686,trust love compassion and tell the truth ask trump these things go out vote people god bless america,0,trump
10687,the chances of trump winning the vote may be small but the odds of cheatingtrump stealing the election are high do not wait until,0,trump
10688,i predicted trump s win in and i predict a trump win in and i am willing to bet anyone who s interested ,0,trump
10689,bunch of criminals trump will win enjoy the suck ,0,trump
10690,trump wins,0,trump
10691,bunch of criminals trump will win enjoy the suck ,0,trump
10692,if they get caught trying to vote twice they ll be arrested trump throwing his supporters right under the bus anything for a,0,trump
10693,a test for our iq i mean come on you got to be pretty freaking stupid to vote for trump after the last four year cluster f ck ,0,biden
10694,but trump had help winning he cheated ,0,biden
10695,not go to movies restaurants or shopping in malls someone will be just afraid if trump wins the election the virus is going to be with us for the next several years a lot,0,trump
10696,you go and vote because you understand the importance of this election you exercise your constitutional right to vote for the person,0,biden
10697,i ve voted republican always this year i am democrat if our president cannot be faithful to a supermodel wife how can trump be faithful to a trillion dollar country trump has got to go ,0,biden
10698,makes prison cells great again vote donald out byedon ,0,biden
10699,guys cnn polls are lying to you trump is actually winning the election,0,trump
10700,i got this gut feeling that trump is going to win again ,0,trump
10701,support your local hate group vote for trump,0,trump
10702, is not the same as if you take a look more than million people already has voted early that did not happen in that has never been seen before in this country so,0,biden
10703, maybe percent at most but these same pollsters this guy said brian kemp was gon na win by double digits same for mcsally in az yet they just blow that off and keep crowing,0,biden
10704,people are so stupid that you think you can effect americans vote you can because of you trump will win in a landslide one day you will have to swallow your pride and apologize to the people and,0,trump
10705,trump may win so y need to vote,0,trump
10706,america is sitting on a powder keg vote trump out or america will blow sky high and it will be gone forever ,0,biden
10707,trumps going to win you suckers he been an incredible president and deserves a nd term let go ,0,biden
10708,trump is putin s poodle a vote for trump is a vote for putin to take over america ,0,biden
10709,only tool for understanding our common values and coming to consensus culturally and politically maybe this time if trump wins again the broadcast media and silicon valley will realize they can not manipulate public discourse so easily ,0,trump
10710,the only people that would believe a pathological liar like trump is because they just want to win at all costs because they hate what the other side stands for and even though joe bite is not,0,trump
10711,if trump wins america deserves what we get god help us,0,biden
10712,well here one election he did not get rite trump will win ,0,trump
10713,i actually have proof on my facebook that i guaranteed trump would win the election way before this guy ,0,biden
10714,what democrat is going to vote for trump when he s made clear he s only president for republicans he shows how much he hates us at those hate speech rallies ,0,biden
10715,was no way that trump the clown would win so we did not bother to vote well we all voted if we could and the rest of us will vote tuesday and there s plenty of rational people that,0,trump
10716,far right conservative try to change their tune once they believe trump is losing if they thought he was winning i guarantee you they wouldn be changing their tune,0,trump
10717,all would still support him including him saying he could shoot someone in the street and you d still vote for him so is he just insulting your intelligence and your inability to see how wrong that,0,biden
10718,if you re a dem please vote down the ballot if you are still a trump supporter watch this video youtube com watch v c py rx ps and then,0,biden
10719,were they cheated trump brought his win let s stop fooling clinton won trump stole ,0,biden
10720,that young family elderly kids it real people anyone who votes for trump is heartless and doesn care about our world you have that conman grifter spreading lies and his idiots rally up,0,trump
10721,crazy to know how many people vote for crooketier trump that sum will let us know the amount of crazy th century racist assholes still around,0,biden
10722,you know that the common american voter has only distrust for you serpent yet you still ponder in your echo chamber the cherry on top of voting trump is thinking of your tears and seething maga,0,biden
10723,i think trump supporters are very proud to be voting for him this time around ,0,biden
10724,if trump doesn win america looses,0,biden
10725,i am illegal immigrant and i ll vote trump,0,trump
10726,you go and vote because you understand the importance of this election you exercise your constitutional right to vote for the person,0,biden
10727,trump trying to make the law for voting trump has committed treason ,0,trump
10728,what are you gonna say when trump wins big on tuesday you ll no doubt find a way to lie and divide us even more you suck ,0,trump
10729,i know there is no face that the trump will win but this one ,0,trump
10730,this guy is creepy and freaky looking sorry guy not this time were voting trumps as out he will not cheat his as in office this time,0,trump
10731,oh boy i cannot wait wait for trump to win anyway because of the electoral college ,0,biden
10732,riots on the th when they did not get their way again the media knows trump is going to win they just wo n t admit to it ,0,trump
10733,if people still vote for trump after how he handled the covid i will simply say that americans deserve what they get ,0,trump
10734,after seeing trump s rallies they do not believe what they are saying vote in person trump more years ,0,biden
10735,do not believe polls they do not matter only your vote matters democrats trump can win so get out and vote do n t mail your ballot it s,0,biden
10736,i will be watching you guys how you react after trump win in a landslide ,0,biden
10737,trump win ,0,biden
10738,people think that trump did a bad job with the pandemic coronavirus isn going to mysteriously disappear after biden wins the election as a citizen i respect whoever the american majority decides to be our next president but,0,biden
10739,the sad thing is that the generation that fought and died to win the second war against the nazi have been surrendered by trump to the corona virus and subsequent generations have,0,trump
10740,yeah i don buy it they said the same and more about crooked hillary trumps going to win again,0,biden
10741,trump will win by a landslide ,0,trump
10742,in power he literally should have waited until after the election to move in regardless of who wins lol giving trump good pr before the election is just helping him out plus he should have,0,biden
10743,go vote for trump trust me,0,trump
10744,a democrat voting for trump in could have been a possibility but in there wo n t be,0,biden
10745,do not believe polls they do not matter only your vote matters democrats trump can win so get out and vote do n t mail your ballot it s,0,biden
10746,lmfao polls mean nothing i was a lifelong democrat that voted trump in and did so again in trump landslide,0,trump
10747,trump will win the electoral vote that s what matters fact,0,trump
10748,your reaction will be very very funny when trump win in a landslide ,0,trump
10749,the republican primary gave you trump because there is no ranked choice voting and a crap ton of candidates and one that was on tv before ,0,trump
10750,distrust in cnn distrust in the so called news cnn peddle he is right biden is corrupt and the true reporter on cnn tells the public all about it no cnn is fake news vote red all the way,0,trump
10751, breaking fox news breaking news if trumps wins president america will take the number spot as the shittiest country on earth hahahaha winning the so called,0,biden
10752,i think the stigma around not voting for trump is stronger today than the stigma to vote for trump was in people are n t afraid,0,biden
10753,up ur street are praying for u guys to put on ur masks to save the usa vote too as if ur lives depend on it ,0,biden
10754,you do not have to like trump or respect him but you should vote for what s right the media lies about him democrats lie about him you do not see them,0,biden
10755,your talking the same way you talk in if trump win in all you fake news going to disappear,0,trump
10756,trump wins in a landslide cnn weeps again,0,trump
10757,lol little bri bri still acting as if he has integrity maybe when trump wins again they ll fire this chubby gremlin for misleading everyone ,0,biden
10758,need to survive until tuesday november rd the zombie democratic progressive party cant survive in the day light of the voting booth that s when we drive the stake votes through their cold dead heart ,0,biden
10759,if trump wins this election after what he done in the last years america deserves whatever damage trump does to it it only the millionaires and richer who will ultimately benefit from a trump government,0,biden
10760,i want to see all of your faces after trump wins in the presidential election ,0,biden
10761,trump will win this election hands down he may not be perfect but he really cares ,0,trump
10762,trump what last time unfortunately you won last time ,0,biden
10763,first term stacking the courts with conservative judges they realise it probably the only way they be able to win an election after trumps corruption and incompetence becomes common knowledge,0,biden
10764,i have a feeling trump will win,0,trump
10765,they used in reporting that trump is behind in the polls hoping that will dissuade trump supporters from voting we all saw how that worked in show cnn they can not manipulate the american spirit ,0,biden
10766,imagine being afraid of minorities stupid crazy or just ignorant to actually vote for a guy who botched handling of a pandemic to looking good while others are dying man i,0,biden
10767,energy endurance and charisma to handle the daily grind and responsibilities of being the potus i d say vote dwayne the rock johnson for president as he is young has youthful energy plenty,0,biden
10768,i a democrat no need to go out and vote with this corona virus stuff biden is up too much in the polls not risking my health ,0,biden
10769,vote for president trump go out and vote for president trump,0,trump
10770,lol a cnn polls it s fake that s what they said last election but trumps still won,0,trump
10771,been here however i have seen the media the fourth estate step up to their responsibility vote as if your life and your children s future depends on it ,0,biden
10772,you d only person on cnn who think donald trump going to win your fake independent and the only reason why you are independent is so you can be right all the time fake,0,trump
10773,the republicans don just hate democrats they hate democracy if you are still thinking of voting for trump because of peer pressure just remember your vote is known only to you the others,0,biden
10774,trump is planning to announce his winning the election when he wins ohio that s the plan losers always cheat to win and cheaters always lose ,0,biden
10775,you liberals are going to cry more days hahaha trump wins again he will be your president another more years hahaha ,0,biden
10776,trump is trying kill more people so they won t vote so sick is ,0,biden
10777, s created brand new trump voters by the millions y all truly are some stupid mother fuckers i d vote for trump ten times over if i could but that would be too much like a pendejo democrat,0,biden
10778,well how are you talking heads going to spin it when trump wins big ,0,biden
10779,i just wanna see cnns face when mr trump win one more time on democrats they will must swallow mr trump for more years ,0,trump
10780,phooey trump was not a legit elected president the country voted for hillary the people spoke then and even voted for gore with the scotus setting,0,biden
10781,like these are good i want everyone who opposes trump to be so nervous that they feel compelled to vote for the most part it sounds like complacency has n t set in again and that everyone knows nothing,0,trump
10782,if u do not vote trump will win,0,trump
10783,the trump voters are they all know that trump is a profoundly indecent creature they know that a vote for trump is a vote for an indecent america ,0,biden
10784,i predict tomorrow that the evil media will start to break the bad news to you trump will win re election victory easy most likely landslide win ,0,trump
10785,mistrust of the media and polling companies i am voting in person for trump on tuesday he will win this election because the democrats have become too liberal for america moreover the violence and anti american riots,0,biden
10786,don forget to vote for trump fake news,0,trump
10787,jesus choicespresident donald j trump always win ,0,trump
10788,donald trump better win,0,biden
10789,vote if you haven t and on november rd we ll bury trump in his political failure,0,biden
10790,democrats take away donald trumps early votes that why he says vote in person,0,biden
10791,to being american one nation under god we live in the freest nation in the world whoever wins we want to live in peace and not let evil political ideas change us all i want is,0,biden
10792,trump all ready win,0,trump
10793,trump will win states and be over on electorial ,0,trump
10794,trump will win this election all cnn does is bash the president because they have nothing else to talk about ,0,trump
10795,is something inherently wrong with that and why am i not surprised this guy once again said trump will win sad state we are living in today i hope karma hit these trumpers where it hurts most,0,trump
10796,this scenario of some one who is current pres lay the ground rules of which was controversial when he won the same contest popular and change what s been established is even openly threaten the same equal part govt,0,biden
10797,this panel is why trump will win,0,trump
10798,trump and his cult get you upset america will finally let them know who the real minority is and we won be quite anymore,0,biden
10799,i think it mandatory for employees at cnn to take drama acting classes they already made me vote for trump once and they sure made me do it again thanks for opening my eyes never,0,unknown
10800,classic fake lying media hype i cannot wait to see them have to explain how trump won again the liberal elitist trump haters in rare form ,0,biden
10801,trump he must win,0,trump
10802,trump will win and all of us will go to check my vote and see if there s really vote fraud,0,trump
10803,cnn is fake news of course they won even say trump has a huge chance of winning their whole news shit revolve around d t is a bad lol,0,trump
10804,cannot wait till trump wins,0,biden
10805,best economy in years before covid he deserves a second term more than anyone else did i voted for him but i ask you republicans to please massively vote for him and show the media pundits,0,biden
10806,trump support is off the charts this weekend amazing amounts of people and events wow great job polls do not count votes do ,0,biden
10807,extinction due to the lack of handling the pandemic as well as a possible civil war still everyone must vote for the sake of the future everything above is only one out of possibilities ,0,biden
10808,going to your eye doctor for grade ankle sprain treatment trump could n t even get that right vote him out ,0,trump
10809,and he is trying to steer us on a path of success he badly wants the american people to win he remembers the fifties when only one person in the family had to work and everyone had a,0,biden
10810,i am using all of my votes on president trump,0,biden
10811, we had republicans and dems libs ind voted for trumps because they did not like clinton so there the sucker won we have some republicans,0,biden
10812,stand up as americans please help keep us save from those evildoers help us live free or we must all vote for freedom amen god bless you all patriots do the will of all americans we are all in and,0,biden
10813,to get you all to get your panties in a wad and he does it so well i voted for trump in because he was the lesser of two evils or so i thought turns,0,trump
10814,i am a democrat and will be voting a straight democrat ticket but i believe this guy s prediction and his analogy trump will be reelected so you d better prepare yourself ,0,trump
10815,their voter rolls in years that looks to me like a good place to make sure votes get verified and challenged ,0,biden
10816,trumps going to win so hard,0,trump
10817,it s russian controlled media he knows who the message was for and at this point it s a win for trump team and than fiegn ignorance ,0,biden
10818,do you think trump will win why is he doing rallies a day and tens of thousands are coming to each rallies what happening who should i vote on tuesday,0,trump
10819,trump once said of democrats would not vote for george washington does he really believe these things he is saying it s like he,0,biden
10820,gain from this whole thing whatsoever when the impeachment did not work and trump was all but certain to win a reelection they got desperate and now no matter who wins the election the world and the u s a especially,0,biden
10821, i never thought i d seriously considering leaving my country but then i realize that if trump wins again this country is no longer worth defending ,0,biden
10822,trump fell into the trash with the people s vote,0,biden
10823,trump will win this election and we all together will win big too ,0,trump
10824,trump wins again in media is high jaked by lies from fake news like ccn your not honest ballhead ,0,biden
10825,a trump win is only half the battle bringing cnn and nbc to justice is another,0,biden
10826,trump wins again thank you robert cahaly for a honest opinion at last ,0,trump
10827,msm fake polls do not matters we the people thats matters get out and vote trump landslide win maga,0,trump
10828,in north korea for years trump is trying to turn the presidency into a dictatorship get out and vote before it s to late do your research look at what trump has said look at,0,biden
10829,and he is trying to steer us on a path of success he badly wants the american people to win he remembers the fifties when only one person in the family had to work and everyone had a,0,biden
10830,go vote trump out he failed to protect the vulnerable from the pandemic he cannot lead has no plans or agenda ,0,biden
10831,you will lose and feel bad in few days poor democrats look st the views democrats get only percent to republicans big loosers this time a lot of us vote for first time and for trump,0,trump
10832,little brjan stelter gonna be crying like a biatch when trump wins ,0,trump
10833,not true let the people decide your channel is an extension of the communist democrat party this ugly chump voted for trump latinos for trump ,0,trump
10834,honestly my best guess is that trump is going to win but the democrats take back the senate and more to the house that is my guess ,0,trump
10835,remember people cnn tried the same narrative in and remember how that worked out the corrupt news network is not going to tell you trump is winning even when he clearly is ,0,trump
10836,reversed over pieces of legislation that was designed to protect our planet for the next generation are those voting for trump fools in denial or just plain ignorant now he is inciting violence by falsely claiming,0,biden
10837,if trump wins burn cnn down ffs project veritas has exposed multiple large scale voter fraude instances where dems buy votes with money and gifts in texas the woman who did this said she swayed votes,0,biden
10838,if trump wins again all of those poll companies or agencies should be sued for misleading at least their boss should be fired ,0,trump
10839,trump may win by stealing it ,0,trump
10840,he ll be dead wrong this time its a well known fact that when more people vote the dems win why do you think the reps are sowing doubt all over the country you know there s,0,biden
10841,trust cnn is fake news are we supposed to trust you dishonesty has defined cnn this is hilarious i looking forward to seeing you guys cry when trump wins in a landslide ,0,trump
10842,please cnn stop this garbage fakes news trump will win,0,trump
10843,polls do not vote please go vote and save the democracy in america just days to go to finish these years nightmare of donald trump you are making the history now ,0,trump
10844,the only way trump would win would be to cheat if this man says that trump will win then he must know something that normal americans do not ,0,trump
10845,how can you say donald trump is the truth fox news win you know he has done nothing but lie for the last four years and it doesn take a rocket,0,trump
10846,with the electoral vote still functional they will probably rig it up for trump like in ,0,trump
10847,supporters that he eggs on to do like asking militia people to go to polling places to intimidate those voting for biden when i ran for and was elected to s r class v p we had strict rules to,0,biden
10848,would put up with from anyone in our own lives and if they don condone his behavior but still vote for him it a sad selling of our soles we must not separate character integrity and,0,biden
10849,the accuracy and success by the trafalgar group cnn does not understand that most people do not want to vote for a corrupt year corrupt politician that looks and sounds like a corpse yes to trump ,0,biden
10850,at home untill we starve vanazuella political plandemic is not a reason to close the country go vote freedom trump ,0,trump
10851,and he is trying to steer us on a path of success he badly wants the american people to win he remembers the fifties when only one person in the family had to work and everyone had a,0,biden
10852,polls do not vote please go vote and save the democracy in america just days to go to finish these years nightmare of donald trump you are making the history now ,0,trump
10853,so this is the way this story will go you either vote for prosperity for yourself and the country or you vote for the deep state that will control every aspect,0,biden
10854,could care less a about the polls of this country is hard core racist going to vote for trump no matter what another clueless so everyone else has to go out vote,0,biden
10855,just voted today voted for trump,0,trump
10856,i always said those polls are wrong people be lying i feel like trump is gon na win to our detriment and it gon na be rough on us all we can do at this point is,0,biden
10857,a corrupt conman trump is outrageous how can any event person vote for him i answer my own question they admire corruption ,0,biden
10858,trump is going to win you idiot ,0,biden
10859,i have followed cnn for years they should win the copy paste and spin award deception at its finest donald j trump ,0,trump
10860,the reason they believe that trump will win is because they have no interaction with anyone else that is not like mindedthey only get their information from,0,trump
10861,alert trump says he already won trump is planning to win by mail,0,biden
10862,of the cold war and never has there been a breach of security so huge as our current administration vote them out ,0,biden
10863,a child could predict this one trumps base has an energy level never seen before of course he going to win trump pence ,0,trump
10864,i am voting for trump,0,trump
10865,and it is being investigated by the fbi i will enjoy watching the tears of the media when trump wins again in a land slide ,0,biden
10866,now known everwhere globally and you choose to ignore it all indications are that trump is going to win by a landslide and people are going to be indicted in you are going to look like,0,biden
10867,why give this clown a platform he s not taken seriously by anyone sure he predicted trump winning but making a bunch of guesses and eventually being right does not make you an expert ,0,biden
10868,stacked against biden for his corruption are you guys not seeing what s happening trump is going to win by a landslide trafalgar has always been right cnn polls really can one really trust,0,trump
10869,dems should know better than to believe this b s you might as well vote for trump,0,biden
10870,you will be wrong the second time and america will be greater than what you wish go on wishing and dream your wishful dream americans by winning this election for trump like trumps vision for our sovereign nation,0,biden
10871,all lives matter congratulations u s a has risen the great american comeback in god we trust make america great again vote trump pence ,0,biden
10872,i just can believe any sane person would vote for psychopathic trump,0,trump
10873,wear the mask until the virus is over and you know what trump will do why should you vote because your vote could be the last nail in donald trump coffin don let trump mitch ,0,trump
10874,to vote trump is like helping him destroying america ,0,trump
10875,that really poor reporting it actually completely false trump is going to win and cnn is still lost,0,biden
10876,vote in person for president donald trump,0,biden
10877,fox murdoch are very powerful they ll try anything to get trump to stay vote blue for democracy america is not the america i once admired best of luck from australia ,0,biden
10878,vote in person for president donald trump,0,biden
10879,with trump the economy is up by gdp highest ever vote trump ,0,trump
10880,trump will win for sure,0,trump
10881,the funny thing is all the people who vote for trump are actually killing themselves and their families which is funny ,0,biden
10882,many many trump supporters are voting for rherd immunity covid death rate out of control rtheft billionaire pays a,0,biden
10883,our preconceived plan to hype up coronavirus to cause panic and fear and hopefully suppress those evil trump voters from voting in person so we can implement our plan to create the new world order global neo marxist,0,trump
10884,if trump wins the media the polls will be a sham,0,biden
10885,in republican pollsters most notably said the polls were wrong and the silent vote would see republicans win big in not only was it the same story but an actual website for un skewed,0,biden
10886,omg this video just made me sooo sick manchild trump must be voted out we need a president not a dictator he s nothing but a criminal who one day will be in prison ,0,biden
10887,stop lying then trump to win more years ,0,biden
10888,fake polls fake news trump wins again,0,trump
10889,trump will win ,0,trump
10890,why vote of these republican crooks did nothing but corporate crooks criminals with suits on at least the democrats,0,biden
10891,can get an electric car with vouchers big government will be out of control fellow americans do not vote against trump because you do not like what he says vote for him because what he is doing for,0,trump
10892,for trump because they realize that trump is right about one thing its all fake news if trump wins blame cnn to a degree for being the cause of all of the false reporting and issues to,0,trump
10893,can get an electric car with vouchers big government will be out of control fellow americans do not vote against trump because you do not like what he says vote for him because what he is doing for,0,trump
10894,ok so his actual prediction results that have proven who will win say trump is going to win but he is going to make an exception how much you pay him cnn,0,trump
10895,trump is a joke loser,0,biden
10896,if you just turned and are eligible to vote please go vote for donald trump,0,trump
10897,can get an electric car with vouchers big government will be out of control fellow americans do not vote against trump because you do not like what he says vote for him because what he is doing for,0,trump
10898,can get an electric car with vouchers big government will be out of control fellow americans do not vote against trump because you do not like what he says vote for him because what he is doing for,0,trump
10899,can get an electric car with vouchers big government will be out of control fellow americans do not vote against trump because you do not like what he says vote for him because what he is doing for,0,trump
10900,can get an electric car with vouchers big government will be out of control fellow americans do not vote against trump because you do not like what he says vote for him because what he is doing for,0,trump
10901,trump wins but something will happen afterwards ,0,trump
10902,trump will win get over it,0,trump
10903,that his segment is named trusted sources or some retarded subset of such trump is going to win lefties so get ready to cry we all know you ll try and burn down our cities,0,trump
10904,the only one in government that has kept his promises a true man of his word trump will win because american have finally woken up democrats want to keep americans asleep ,0,trump
10905,in a land slide republicans know it that s why they ve been working since may to suppress the vote and get votes thrown out before the election ,0,biden
10906,if trump loses it will be a few votes,0,trump
10907,he is right most people will vote for trump but pretend that they don like him if they like him why pretend they don be honest in what you believe in ,0,trump
10908,so they do not tell them who they are voting for the polls are way off trump will win again ,0,trump
10909,cnn learn to tell real poll news stop telling everyone bs fakenews i voted trump ,0,trump
10910,everyone knows trump will win again some of y just don want to admit it ,0,trump
10911,this is voter supression in the highest degree trying to demoralize trump supporters hilarious remember when trump wins who to blame blame cnn for getting your hopes up lol,0,biden
10912,republican will win both senate and house of rep trump will be re elected fake news never learn polls by liberal media cannot be trusted,0,biden
10913,what other possible reason would this governor have for wanting only one box per county than to suppress the vote and make it harder for people to vote so blatant how can anyone defend things like this,0,biden
10914,a thing of the past if america is n t great enough for you yet by all means vote trump back in and prove this man right along with kissing your kids futures goodbye vote,0,biden
10915,trump will win in a landslide democrats held money started fights are quoted saying corona virus is gods gift to democrats they politicize virus news hates trump will beat the system ,0,trump
10916,trump will win this election,0,trump
10917,because they can not trust those that are actually supposed to be reporting the news no matter who wins i truly hope a peacemaker emerges from somewhere within that individual that can instill a calming influence on the,0,biden
10918,trump won thank goodness it s november th btw fyi rudy is going to get trump the victory ,0,biden
10919,trafalgar is rubbish vote trump out he is the worst u s president in history just vote the crazy away do it today ,0,biden
10920,wait i not american so i don really know a lot about the voting system there but if there are two candidates why does the percentage don add up to ,0,biden
10921,research nothing elaborate and i have been wrong technically once i had gore winning in he won the poplar vote if they had not stopped counting he won florida that includes the fact due to an,0,biden
10922,will be permanently lost if the senate is not changed was obvious to me that trump was going to win the last time because americans are responsive to social issues and fear ,0,biden
10923,if trump wins like trafalgar says what going to happen with the media and the pollsters industry ,0,biden
10924,this is why trump is going to win sorry liberals enjoy more years of president trump ,0,biden
10925,a lot of reading and research to do before i make my decision let s just hope the better man wins who knows maybe if this coronavirus never happened there s a possibility that trump would get voted in,0,biden
10926,if trump wins and the msm is wrong again it will destroy all credibility in them for decades there wo n t,0,trump
10927,if trump wins and the msm is wrong again it will destroy all credibility in them for decades there wo n t,0,trump
10928,a lot of reading and research to do before i make my decision let s just hope the better man wins who knows maybe if this coronavirus never happened there s a possibility that trump would get voted in,0,biden
10929,man i can not wait till tuesday night cooper will probably be saying hold on how did trump win we said he did not have a chance let s see last time we used russia i know,0,biden
10930,in adults of all ages sars viruses are used in biological warfare and i d give trump my vote as we need a leader to protect the free world god bless america,0,trump
10931,cnn would not air him if he was giving trump the win,0,biden
10932, left demonic democrat they lie lie lie lie trump will win in states guaranteed cnn youre the liars my god you people are disgusting,0,trump
10933,hours of the night saying they had to get the bill pass heres what people had to say who voted for the bill he does not feel sorry who it hurt year old babies turned out in,0,biden
10934,the epitome of narcissism dems can only win by rigging the system why can not dems win legitimately all roads lead to trump this,0,biden
10935,of the land crying because you did not get your way is a joke no wonder why trump won because america is sick of your chit ,0,biden
10936,say yet he still wo n t he wont because to him that ll risk him losing a vote to him it shows defeat to admit being wrong from the beginning of this pandemic in which,0,biden
10937,fake dont answer here but ask yourself what he asked do you know anyone who is going to vote for trump but wont admit it to many others we all know people like that so then,0,biden
